active_power,reactive_power,v_mag_est,v_ang_est,result_f
"[0.0, 25.094224536352613, 98.61182674223522, 51.6480093496518, 6.384773986044585, 10.560572046994217, 0.0, 0.0, 27.111726871549617, 10.631802842512052, 2.856767309853322, 5.9822349675383695, 14.965745325792588, 14.942497181422551]","[0.0, 14.902161676827127, 20.149466850481932, -4.301738651120241, 1.3052757481167125, 8.38694999028561, 0.0, 0.0, 18.921166269361365, 6.859411831897159, 1.8744018328338934, 1.848892743966729, 5.091429455010439, 5.207707199049761]","[1.0599996947286547, 1.0570989578008665, 1.0231205869084192, 1.021338753566336, 1.0265139328625337, 1.0290729853371288, 1.0221986517664128, 1.0599984614062214, 1.000341905794686, 0.996519220068743, 1.009174595469605, 1.0123268755067891, 1.0063064083696132, 0.9836520824064422]","[0.0, -0.04467524168732366, -0.18829662835974972, -0.14588768277324285, -0.12233929308591913, -0.22739060242887052, -0.20196201229472846, -0.20196200193927288, -0.23206850242278665, -0.23722589190087406, -0.23395009372619013, -0.24351663291455677, -0.2452682209463329, -0.2570074395159105]",5583.748746338913
"[0.0, 23.67357770799183, 81.73712731882512, 43.79087012708537, 8.27925431372556, 9.083713964393402, 0.0, 0.0, 34.80055693175064, 7.370381930501704, 4.05586037516777, 6.2553360494081955, 11.333014794228715, 16.869427233614793]","[0.0, 12.764380293115996, 19.900565230815637, -4.178465993482305, 1.4309202751041883, 6.805197253867078, 0.0, 0.0, 16.782087078930655, 5.674119328506787, 1.5699468653492632, 1.5402026849208201, 4.740588804487983, 4.30116133012535]","[1.059999686355135, 1.0579608127976072, 1.027826496902903, 1.0243668877643528, 1.029009790102754, 1.032263775969479, 1.0251790724114629, 1.0599985632698852, 1.0053972019114485, 1.0028638782700472, 1.0136962696171365, 1.0167403010746032, 1.0118458823178884, 0.9889028670130122]","[0.0, -0.03476778691340134, -0.1590052267681907, -0.1298961479198875, -0.10973332542704721, -0.2108115054236452, -0.19084399923731318, -0.19084399108196923, -0.2234968573214273, -0.22572474570255802, -0.22123358146762473, -0.22682375404804164, -0.22782092526670597, -0.24796224532573052]",5110.965049391886
"[0.0, 23.01527555101811, 93.31155736379964, 56.320371061925385, 6.112988519079953, 12.088777415933425, 0.0, 0.0, 30.6010330572289, 10.058009784254033, 2.83349509158466, 5.161965570614575, 15.366597812434511, 15.835183082723388]","[0.0, 12.22936359903378, 18.597101817049055, -4.155560428420243, 1.3956208603862452, 6.8641428383057015, 0.0, 0.0, 17.07190309011047, 5.472206325506128, 1.898095382076534, 1.3904105760187853, 5.644914404477623, 5.006004414693197]","[1.0599997182340113, 1.0573132112557682, 1.0242679375005923, 1.0211079323841703, 1.0264906931463074, 1.0326787876200176, 1.0238141695279521, 1.0599984623003187, 1.0041133369672726, 1.0013969152521922, 1.013412120718061, 1.0170624518331361, 1.0095218855620893, 0.986864909342479]","[0.0, -0.044995124580494886, -0.1856269430976238, -0.1500258590848672, -0.12580841964286807, -0.23510261777480068, -0.20982563697532958, -0.20982562705630636, -0.2418028286040729, -0.24651707110867052, -0.24243041059228648, -0.25081331570231735, -0.2532900147496763, -0.2673811914179029]",5625.592844442396
"[0.0, 18.45327881239178, 105.41972599306293, 52.9848311016202, 8.150664367831526, 10.070428130942584, 0.0, 0.0, 30.20771008230985, 9.460222442475953, 3.993172935589647, 5.202280921167412, 11.91389508785141, 14.428747775511091]","[0.0, 14.985654768892031, 17.617825643351807, -4.523013011157334, 1.6205315630888748, 6.2884939497374255, 0.0, 0.0, 14.363761439035379, 5.613387854048225, 1.54674714202375, 1.3933170225027338, 6.235070542147096, 4.990433337540577]","[1.0599996247347454, 1.0580489114311902, 1.022914181967112, 1.0234058734553322, 1.0286087641014565, 1.0360174563828022, 1.0266285914814337, 1.0599975968858966, 1.0087705207197561, 1.0058341440970622, 1.0171100719029844, 1.020915318254262, 1.0145692600432676, 0.9928949764589602]","[0.0, -0.045383070634217905, -0.1967397195434986, -0.14991276470377657, -0.12532086457404545, -0.22472562494283402, -0.20574442232801368, -0.20574440812698644, -0.235530365736093, -0.2394815786309437, -0.23498833230335658, -0.23872512654711447, -0.23968740021248094, -0.25556484474109936]",5625.547701533729
"[0.0, 22.049083014478082, 87.45408924718001, 55.88995292077796, 6.664813736940129, 12.435613004259398, 0.0, 0.0, 34.42673824274754, 8.340918286395585, 3.5757990209624797, 4.880842292403411, 12.226937418816975, 12.233522066519924]","[0.0, 15.217879255171963, 21.0133038489447, -3.6448714364532138, 1.7158849995483132, 7.580900980278018, 0.0, 0.0, 16.68255838480423, 4.655029159365086, 1.9637646774573687, 1.6499706511126435, 6.085962424687577, 5.4516641744788865]","[1.0599997208418523, 1.05756238523151, 1.0257025257938424, 1.021891540391162, 1.027221637225482, 1.0318402625559548, 1.0242890497354473, 1.0599985398468654, 1.0046550996000008, 1.0025690548460642, 1.0131812097408106, 1.0167028493514612, 1.0105539637584577, 0.9897309383485657]","[0.0, -0.04026858040375442, -0.17362075908556415, -0.1420855721471949, -0.11878364439632275, -0.22101103976717051, -0.2004797065630778, -0.2004796979523082, -0.2317129786261034, -0.2350112847135643, -0.23035084697213754, -0.23414006206845894, -0.23531514240220766, -0.24794820104364593]",5392.492215714153
"[0.0, 23.88547018353338, 104.14198360465667, 48.80921557360036, 8.465683704051736, 11.963349660380812, 0.0, 0.0, 34.954439591623924, 9.272498663247436, 3.797368493052625, 6.199664359841218, 14.813053457964436, 12.830869072411952]","[0.0, 14.496997686402151, 15.615351888340804, -3.831912120789396, 1.4021785734745742, 7.70781837056668, 0.0, 0.0, 15.328545697817242, 5.617584688015113, 1.6087795816043138, 1.3458078870125298, 5.166141760019578, 5.796873844122807]","[1.0599996880880453, 1.0571016492697662, 1.0220044933372356, 1.0213164463228814, 1.0264983146363882, 1.034336315988968, 1.0246194556591066, 1.0599981023320957, 1.0058290565902412, 1.0031675510665017, 1.0149671923230228, 1.018263605848224, 1.0121258362011019, 0.9901179647344874]","[0.0, -0.04903129720632719, -0.20006320318279264, -0.15451107482216753, -0.13039336705498641, -0.24019596051503794, -0.21618685031663226, -0.21618683818101964, -0.24911676426247867, -0.25321315056438093, -0.24936603465779308, -0.25663816105411963, -0.25758612173706474, -0.26810909371010977]",5810.764114975984
"[0.0, 24.205807107701602, 100.13089941526137, 40.85882209568188, 8.182083661099695, 12.692187358642602, 0.0, 0.0, 24.26885495549776, 7.280249867013429, 2.8250750340957094, 6.844020604469119, 14.789346109174392, 17.5317245415682]","[0.0, 13.76116004533596, 18.322610547908525, -3.994076587169047, 1.5609209935679442, 7.245758487627549, 0.0, 0.0, 15.015151638735043, 4.965228589277803, 1.9797813149536427, 1.6933142500636311, 5.320083614119001, 5.260841497835928]","[1.0599996566105485, 1.057800475676205, 1.024313286738308, 1.0254751684535666, 1.0296211918294331, 1.0343675502552363, 1.0280114052994895, 1.0599981004703753, 1.0105680503569368, 1.0082349465648814, 1.0177943837937258, 1.0171516464597912, 1.0117172320386623, 0.9898354183096275]","[0.0, -0.04090019789599805, -0.18261227310933045, -0.13700944005303198, -0.11623326406938968, -0.2216139738467251, -0.19085261277082965, -0.19085260187673897, -0.2195853389581401, -0.22404688911511442, -0.22439749252143734, -0.2387811275881735, -0.23949148818271107, -0.25107507664439144]",5385.455554898194
"[0.0, 21.948315383295714, 109.08992651356003, 51.178828631421, 6.909764546896173, 10.475247646174495, 0.0, 0.0, 34.47168113449585, 9.716139679936571, 3.8153044618121066, 6.489486343046903, 13.192934355870234, 14.18145169471634]","[0.0, 13.907376359320304, 17.9061702097087, -3.8892406747634123, 1.6975611277913893, 6.830445016724379, 0.0, 0.0, 19.007465408337783, 4.650986043251898, 1.9034647625546222, 1.5831197273663902, 5.213299572489463, 5.897364648483733]","[1.0599996754006493, 1.0572529989132118, 1.020972656731178, 1.02010976260233, 1.0257079539150076, 1.032735539743092, 1.02215457295692, 1.0599981486683172, 1.001137899164919, 0.9994025155696082, 1.0119168939664196, 1.0159394166531477, 1.0102502428960574, 0.9853669031252675]","[0.0, -0.05037008847175187, -0.2070080878324254, -0.15717652369767818, -0.13173978029750963, -0.23973731368517415, -0.21835740874568924, -0.2183573954851104, -0.2511376608228452, -0.2553379249860897, -0.250089524429665, -0.2561595770269397, -0.2567053814428555, -0.27098324375224886]",5869.357695367827
"[0.0, 19.78752146677237, 105.27403608844968, 54.91909752340838, 8.281607598449298, 10.966462817631903, 0.0, 0.0, 27.589496531826672, 8.757626404453722, 3.5309851457695776, 6.257600253873999, 10.909760737367654, 17.267603603678598]","[0.0, 10.793474118747199, 21.65263951232925, -3.364780447643128, 1.435395904015517, 7.557415785758701, 0.0, 0.0, 15.836895278793348, 5.8428802967157205, 1.6077409867511816, 1.876400815764348, 6.80971571474754, 5.352334254469239]","[1.059999650147153, 1.0577610099541712, 1.0224748660612875, 1.0219445229510746, 1.0274091246080541, 1.0345437476003678, 1.0249871265867327, 1.0599979521180585, 1.0059703644803064, 1.0033624234177025, 1.015311434952298, 1.0172400260304149, 1.0117035319049987, 0.9872294425994759]","[0.0, -0.04678976029562768, -0.1986507907110345, -0.15202211800600887, -0.12730309359373235, -0.22907440321472505, -0.2070360840834266, -0.20703607064181348, -0.23642579130898944, -0.24029224213786785, -0.23708120466042892, -0.2439579769274812, -0.24388550429182607, -0.26213327208351433]",5696.935352998754
"[0.0, 18.394968711594963, 108.30771978988639, 40.68459328625648, 8.829115226394723, 9.944842431449352, 0.0, 0.0, 24.941108240807058, 10.709004702201973, 3.8487636701084966, 5.515650173651762, 15.593063585645975, 12.16704407828876]","[0.0, 11.804284285769505, 15.971689193523567, -4.399082039783057, 1.526089815932932, 7.8588002225884, 0.0, 0.0, 19.745241851993644, 6.151574803370299, 1.487096820277319, 1.625790049561301, 6.660401546017815, 5.795824673853792]","[1.0599996320091842, 1.058186412077464, 1.0226140280511133, 1.023678423821761, 1.0281275310446802, 1.0284049905971726, 1.0231762539512739, 1.0599982040310687, 1.00106495713173, 0.9974926532602053, 1.009305854335541, 1.0117159213260445, 1.0047511593394636, 0.9846296853856247]","[0.0, -0.04087143511305414, -0.19099042181614792, -0.13772396058537084, -0.11610289734960928, -0.21650734905372845, -0.19041159614991152, -0.19041158420532017, -0.21874533519950518, -0.2249857365410826, -0.22351719697595632, -0.23149496090553404, -0.2325496709052913, -0.23922313814824464]",5381.323430696417
"[0.0, 23.460238185678293, 89.48514279680327, 38.29963308675482, 7.247742924699562, 11.521904138222217, 0.0, 0.0, 32.76726252979971, 9.231179393746716, 3.263972782096633, 5.761168132789757, 13.124155661936433, 16.971366110770916]","[0.0, 11.960290753831645, 22.491472529448927, -4.416613266964654, 1.3663039835571, 7.06463756272692, 0.0, 0.0, 13.967678924983508, 5.535342159394116, 2.0901867520581274, 1.3674932121247243, 5.395601091379515, 5.631153463647215]","[1.0599996647900156, 1.0580024975444844, 1.0265154691326994, 1.0254110173444686, 1.029749916528757, 1.0343553941539607, 1.0270138663268473, 1.0599983021547574, 1.0088330148335225, 1.005649111831013, 1.016028567097096, 1.018745629591138, 1.012389315218874, 0.9889896396498282]","[0.0, -0.03676225464416644, -0.16798784810835907, -0.1318382386304624, -0.11176083752646973, -0.217691838365872, -0.19355033662728346, -0.19355032721354487, -0.22653322908529777, -0.2303907404938011, -0.2260190497298568, -0.23350697333481588, -0.23491023741606085, -0.2519084850188071]",5197.864991391796
"[0.0, 24.406666544090186, 89.54600617201301, 41.80331255877291, 8.693025251918899, 13.243566959851847, 0.0, 0.0, 28.158638474663665, 10.10209345580498, 3.440920361583158, 6.153271662151758, 13.694080629498398, 17.661652977096367]","[0.0, 11.664324371998525, 19.962176364648112, -3.260836526380531, 1.4920639971630942, 6.521284731744304, 0.0, 0.0, 18.091832630617684, 5.425439098103382, 2.1495058802710028, 1.484796956692955, 4.7612668253991695, 4.540868437870704]","[1.0599997221819595, 1.057491204269875, 1.0255865198994711, 1.0228866973302373, 1.0273591845755579, 1.0307888443189566, 1.0242116321073857, 1.0599987228347418, 1.0040495340916153, 1.0008956157838627, 1.0117625859921797, 1.0148474624103474, 1.009064648834702, 0.9859108226925735]","[0.0, -0.03904402432651274, -0.17169816087512677, -0.13595648841219826, -0.11573893636175515, -0.22562910949525622, -0.19603565985292376, -0.1960356517568964, -0.22822015346013072, -0.23390371281659342, -0.23186072963645035, -0.242129335326831, -0.24349295387752418, -0.25862018569131373]",5321.902839517931
"[0.0, 21.64220594727287, 97.46928304333551, 57.06493848335133, 7.809079011860568, 13.069543053190024, 0.0, 0.0, 33.71695399987567, 9.150963054445443, 2.8000385418753932, 5.990581189583076, 11.98496998677522, 16.176672052512515]","[0.0, 12.563108325359236, 15.386262314745453, -3.2609355493300276, 1.5311926421715858, 8.190409358789653, 0.0, 0.0, 14.546489341537455, 5.349757818351565, 1.7956497906008044, 1.8870870147681136, 6.125369021519844, 4.255107857468142]","[1.059999679503046, 1.0573813922140987, 1.023451590016655, 1.021046236091047, 1.0266364197936801, 1.0365095774204314, 1.025587067177655, 1.059998031081852, 1.008020646118867, 1.005658638334516, 1.0175581745664233, 1.0199657851868706, 1.0144838171663324, 0.9922054964564019]","[0.0, -0.047647751737290314, -0.1936665471818617, -0.15555834893350703, -0.13061548946460114, -0.23900380159819218, -0.2166440238236498, -0.216644011501314, -0.24917960485333213, -0.2526464432032624, -0.24746313075008858, -0.2540631210914215, -0.2550519021493017, -0.2731694114833118]",5762.172867961015
"[0.0, 24.674642789659234, 110.84382538413219, 45.513070636680226, 7.961935648101213, 10.01625158885305, 0.0, 0.0, 29.219819893154664, 10.340005241098044, 4.177337608065107, 6.363731481298032, 13.82760099902157, 14.193377392875695]","[0.0, 14.299355331977711, 15.27673664163904, -3.513652271056531, 1.3005076761525771, 8.329461072830355, 0.0, 0.0, 18.57216320613614, 5.97268044526383, 1.5504865825146825, 1.8205425957954682, 5.584094409138065, 4.745845559554435]","[1.0599996739944395, 1.0571456216678672, 1.0209103383140483, 1.0216267585997665, 1.026822635459596, 1.0319237355559612, 1.0232677889965591, 1.0599981648846324, 1.0025459362887186, 0.999452445857302, 1.0117757016163793, 1.0149880823472546, 1.009525820329623, 0.9876529609279636]","[0.0, -0.04881035915320288, -0.2044841666612124, -0.15100256750222638, -0.1271192101866202, -0.23194608317789098, -0.20828734253690998, -0.20828732998733837, -0.23898424580600858, -0.24422633598687934, -0.24112953679502952, -0.24799388725766017, -0.24884649433702016, -0.26152722921643656]",5771.50423519208
"[0.0, 23.192677925335015, 83.63384643331791, 56.32602535012703, 7.159422281911822, 9.407692679362274, 0.0, 0.0, 24.876552034350958, 8.968090139766213, 3.2361127834694803, 6.086424740928138, 11.227867212417319, 15.430300601563978]","[0.0, 11.454162352654654, 19.524989940740078, -3.594916138229113, 1.3802631508509382, 8.041541785514694, 0.0, 0.0, 19.176732915701983, 6.028534034320833, 1.9966750604815617, 1.7236408423307212, 6.689570496143913, 4.119459976705203]","[1.0599997195378903, 1.057780235921938, 1.0269472753719622, 1.0228854636129345, 1.0280170487275955, 1.028354865926555, 1.0234075445773005, 1.0599987623447031, 1.001913867857305, 0.9986356050481694, 1.0096268939051927, 1.0118855049044195, 1.0066960771639322, 0.9860380081981119]","[0.0, -0.035909762547166886, -0.1629401888325487, -0.1326050206719583, -0.11064336055018717, -0.2055075869168779, -0.18380755286703598, -0.18380754538147476, -0.2112984972405804, -0.2154498455100143, -0.2124652063016443, -0.220176676266384, -0.22009053185027097, -0.23580041174314761]",5161.932572879898
"[0.0, 25.835792948282624, 110.89173255122063, 53.34699500690591, 6.2424456502608505, 9.295449125002136, 0.0, 0.0, 24.238334816361725, 9.22916099752468, 3.7787276845318716, 5.279196050531139, 11.748184113127182, 17.470926139835946]","[0.0, 11.554669829952363, 15.546357397265426, -3.177556743510986, 1.4452314557347268, 7.859906957665847, 0.0, 0.0, 18.21077305381574, 5.709950825826583, 2.015544267191602, 1.8715986268151212, 5.190607330713371, 4.8966362608581635]","[1.0599996490392056, 1.0571198772517625, 1.0209487727210138, 1.0217896125366184, 1.0274294820494432, 1.0329169722142764, 1.0239027029107513, 1.059998007219467, 1.0035779577239137, 1.0008747519741137, 1.0127343192800824, 1.0171392968340605, 1.0112297016639114, 0.9861905814082387]","[0.0, -0.049183559707183834, -0.20501652446845037, -0.15164078289315772, -0.1263900644551084, -0.22438365446050712, -0.20341892469859751, -0.2034189111037191, -0.23114287655017304, -0.23552016223822722, -0.23240990291140365, -0.23859497571596294, -0.24031659732387978, -0.25829978376985924]",5777.194149563021
